,geometry,peoples
1656,"POLYGON ((37.35198768900081 55.53958717034286, 37.35639143780134 55.53566832285816, 37.36423779985264 55.53614310933469, 37.36768191569868 55.54053706620197, 37.36327830143892 55.54445636610686, 37.35543043659924 55.5439812566944, 37.35198768900081 55.53958717034286))",0.0
1657,"POLYGON ((37.35219412481292 55.84502274934183, 37.34428965462588 55.84453744078895, 37.34082321480673 55.84014235291728, 37.34525985637182 55.83623270357594, 37.35316280207292 55.83671768960576, 37.35663063049763 55.84111264746981, 37.35219412481292 55.84502274934183))",53.56959928433048
1658,"POLYGON ((37.35219412481292 55.84502274934183, 37.35663063049763 55.84111264746981, 37.36453539855654 55.84159708169086, 37.36800518598118 55.8459919400999, 37.36356881686235 55.84990249455242, 37.35566252355562 55.84941773798526, 37.35219412481292 55.84502274934183))",174.10119767407406
1659,"POLYGON ((37.3526988187178 55.63588571080877, 37.34483438545638 55.63540704919617, 37.3413854453459 55.63101256321232, 37.34579956375256 55.62709686831138, 37.35366248792811 55.62757520700425, 37.35711280258863 55.63196956348781, 37.3526988187178 55.63588571080877))",4.464133273694206
1660,"POLYGON ((37.3526988187178 55.63588571080877, 37.35711280258863 55.63196956348781, 37.36497753067992 55.63244735549922, 37.36842978454219 55.63684161754597, 37.36401593588231 55.64075821733587, 37.3561496979548 55.64028010258007, 37.3526988187178 55.63588571080877))",75.8902656528015
1661,"POLYGON ((37.35350729812096 55.56060637840087, 37.36135817025042 55.56108213368104, 37.36480397458917 55.56547620161729, 37.36039753702961 55.56939464379139, 37.35254516039815 55.56891856557951, 37.34910072602163 55.56452436815516, 37.35350729812096 55.56060637840087))",0.0
1662,"POLYGON ((37.35440259336731 55.31365073297343, 37.35782696657328 55.3180439655087, 37.35344633992281 55.32196899563075, 37.34564120732039 55.3215003408983, 37.342218187978 55.3171069795568, 37.34659894718453 55.31318240172423, 37.35440259336731 55.31365073297343))",0.0
1663,"POLYGON ((37.35469403235738 55.85772256736642, 37.35122506311909 55.85332754811663, 37.35566252355562 55.84941773798526, 37.36356881686235 55.84990249455242, 37.36703917536661 55.85429738356473, 37.3626018514957 55.85820764627751, 37.35469403235738 55.85772256736642))",4218.605943641025
1664,"POLYGON ((37.35469403235738 55.85772256736642, 37.3626018514957 55.85820764627751, 37.36607278125766 55.86260256572005, 37.36163450222863 55.86651253652231, 37.35372515667466 55.86602713526954, 37.35025561676305 55.86163208558634, 37.35469403235738 55.85772256736642))",17.856533094776825
1665,"POLYGON ((37.35487124286315 55.51464773723266, 37.35831230524699 55.51904171094898, 37.3539104366612 55.52296112939268, 37.34606737162729 55.52248612171802, 37.34262767627526 55.51809201874271, 37.34702967873266 55.51417305267113, 37.35487124286315 55.51464773723266))",0.0
1666,"POLYGON ((37.35518621298797 55.6485903891564, 37.3630539613266 55.64906882665496, 37.36650734601746 55.65346315875327, 37.36209160678839 55.65737918311125, 37.35422234746342 55.65690042287159, 37.35077033854854 55.65250596104503, 37.35518621298797 55.6485903891564))",13.39239982108262
1667,"POLYGON ((37.35535847230058 55.30533223131104, 37.35878228955212 55.30972542160674, 37.35440259336731 55.31365073297343, 37.34659894718453 55.31318240172423, 37.34317648323474 55.3087890826221, 37.34755631197618 55.30486422354583, 37.35535847230058 55.30533223131104))",0.0
1668,"POLYGON ((37.35535847230058 55.30533223131104, 37.35973723841004 55.30140663887305, 37.36753968874453 55.3018737844215, 37.37096485880969 55.30626684569001, 37.36658622591661 55.31019289046699, 37.35878228955212 55.30972542160674, 37.35535847230058 55.30533223131104))",0.0
1669,"POLYGON ((37.35558868572349 55.61095344374876, 37.34772877799768 55.61047575090006, 37.34428152884443 55.60608137182506, 37.3486928143961 55.60216481506416, 37.35655121475741 55.6026421849885, 37.35999983673758 55.60703643456813, 37.35558868572349 55.61095344374876))",0.0
1670,"POLYGON ((37.35558868572349 55.61095344374876, 37.35999983673758 55.60703643456813, 37.36786003876646 55.60751325833666, 37.37131059770052 55.61190741400506, 37.36689958189798 55.61582487565425, 37.35903787175565 55.61534772913653, 37.35558868572349 55.61095344374876))",0.0
1671,"POLYGON ((37.35591519737529 55.33468033542804, 37.35153270862146 55.33860480254105, 37.34372460149483 55.33813550084426, 37.34030047085516 55.33374205554604, 37.34468309216385 55.32981804072072, 37.35248971174744 55.33028701893571, 37.35591519737529 55.33468033542804))",0.0
1672,"POLYGON ((37.35591519737529 55.33468033542804, 37.36372359519936 55.3351487742192, 37.36715099235667 55.33954200340234, 37.36276863681835 55.34346692285082, 37.35495875071689 55.34299816075093, 37.35153270862146 55.33860480254105, 37.35591519737529 55.33468033542804))",0.0
1673,"POLYGON ((37.356313976942 55.29701349099098, 37.34851330191509 55.29654580671043, 37.3450919482389 55.29215257260896, 37.34946991722086 55.28822715156537, 37.3572691075109 55.28869451236062, 37.36069181336627 55.29308761765502, 37.356313976942 55.29701349099098))",0.0
1674,"POLYGON ((37.356313976942 55.29701349099098, 37.35973723841004 55.30140663887305, 37.35535847230058 55.30533223131104, 37.34755631197618 55.30486422354583, 37.34413440324844 55.30047094685703, 37.34851330191509 55.29654580671043, 37.356313976942 55.29701349099098))",0.0
1675,"POLYGON ((37.356313976942 55.29701349099098, 37.36069181336627 55.29308761765502, 37.36849277823179 55.29355443989092, 37.37191739195225 55.2979474587456, 37.36753968874453 55.3018737844215, 37.35973723841004 55.30140663887305, 37.356313976942 55.29701349099098))",0.0
1676,"POLYGON ((37.35639143780134 55.53566832285816, 37.35294925211474 55.53127427387805, 37.35735206060964 55.52735514082769, 37.36519692044308 55.52782960436696, 37.36864047380647 55.53222352386398, 37.36423779985264 55.53614310933469, 37.35639143780134 55.53566832285816))",0.0
1677,"POLYGON ((37.35727412649066 55.69892716037301, 37.36169459914918 55.69501257759925, 37.36957171750674 55.69549208042697, 37.37302987763152 55.69988648855512, 37.36860954085979 55.70380152384882, 37.36073090788109 55.70332169846441, 37.35727412649066 55.69892716037301))",0.0
1678,"POLYGON ((37.35759835341151 55.83280729616393, 37.35413109512722 55.82841236925225, 37.35856569252515 55.82450168441144, 37.36646741183829 55.82498547393375, 37.36993605763759 55.82938027061715, 37.36550159680601 55.83329140803668, 37.35759835341151 55.83280729616393))",71.4261323791073
1679,"POLYGON ((37.35759835341151 55.83280729616393, 37.36550159680601 55.83329140803668, 37.36897081332902 55.83768623566944, 37.36453539855654 55.84159708169086, 37.35663063049763 55.84111264746981, 37.35316280207292 55.83671768960576, 37.35759835341151 55.83280729616393))",102.67506529496674
1680,"POLYGON ((37.35775139362907 55.48970607816537, 37.36119077235986 55.49409993768351, 37.35679172112454 55.49802021127293, 37.34895315709281 55.49754617294134, 37.34551514368481 55.49315218416704, 37.34991432879335 55.48923236295062, 37.35775139362907 55.48970607816537))",0.0
1681,"POLYGON ((37.35775139362907 55.48970607816537, 37.36214950653906 55.48578551987228, 37.36998686383043 55.48625836870554, 37.37342760738926 55.49065209874582, 37.36902962902112 55.49457310946054, 37.36119077235986 55.49409993768351, 37.35775139362907 55.48970607816537))",0.0
1682,"POLYGON ((37.35807552711411 55.62365877222486, 37.35366248792811 55.62757520700425, 37.34579956375256 55.62709686831138, 37.34235118746896 55.62270241779039, 37.34676436119138 55.61878643543091, 37.35462577685516 55.61926445120248, 37.35807552711411 55.62365877222486))",0.0
1683,"POLYGON ((37.35807552711411 55.62365877222486, 37.36593874594379 55.62413624149021, 37.36939043465475 55.62853046825102, 37.36497753067992 55.63244735549922, 37.35711280258863 55.63196956348781, 37.35366248792811 55.62757520700425, 37.35807552711411 55.62365877222486))",0.0
1684,"POLYGON ((37.35832779520656 55.92903457458314, 37.36624967220277 55.9295216781294, 37.3697271459257 55.93391673316663, 37.36528134823575 55.93782481518327, 37.35735793937266 55.93733738949137, 37.35388186026512 55.93294220395866, 37.35832779520656 55.92903457458314))",0.0
1685,"POLYGON ((37.35854788972514 55.41439703158658, 37.36637148734075 55.41486783869804, 37.36980582446186 55.41926134623893, 37.36541520394403 55.42318417594822, 37.35759011223739 55.42271304570978, 37.35415713533103 55.41831940891883, 37.35854788972514 55.41439703158658))",0.0
1686,"POLYGON ((37.35871068867926 55.48139169876761, 37.36214950653906 55.48578551987228, 37.35775139362907 55.48970607816537, 37.34991432879335 55.48923236295062, 37.34647687568739 55.48483841259065, 37.35087512247102 55.48091830667087, 37.35871068867926 55.48139169876761))",0.0
1687,"POLYGON ((37.35871068867926 55.48139169876761, 37.36310786365919 55.47747085594331, 37.37094372214936 55.47794338183159, 37.37438390426849 55.48233707345929, 37.36998686383043 55.48625836870554, 37.36214950653906 55.48578551987228, 37.35871068867926 55.48139169876761))",0.0
1688,"POLYGON ((37.35966960649721 55.47307707342585, 37.36310786365919 55.47747085594331, 37.35871068867926 55.48139169876761, 37.35087512247102 55.48091830667087, 37.34743822949428 55.47652439489892, 37.35183553834832 55.47260400444831, 37.35966960649721 55.47307707342585))",0.0
1689,"POLYGON ((37.35966960649721 55.47307707342585, 37.36406584394216 55.4691559462429, 37.37190020419944 55.46962814918498, 37.37533982505241 55.47402180222633, 37.37094372214936 55.47794338183159, 37.36310786365919 55.47747085594331, 37.35966960649721 55.47307707342585))",0.0
1690,"POLYGON ((37.36013225697244 55.26373615008274, 37.36355329701415 55.26812912656958, 37.35917824730728 55.27205584155895, 37.3513820248104 55.27158912773629, 37.34796233526663 55.26719602244117, 37.35233751753249 55.26326975974728, 37.36013225697244 55.26373615008274))",0.0
1691,"POLYGON ((37.36013225697244 55.26373615008274, 37.36450637855211 55.25980915488918, 37.37230140714603 55.26027468386819, 37.37572379719882 55.26466753132626, 37.37134980883597 55.26859497886377, 37.36355329701415 55.26812912656958, 37.36013225697244 55.26373615008274))",0.0
1692,"POLYGON ((37.36016575686563 55.67399913605498, 37.36362083911561 55.67839357193, 37.35920226103125 55.68230873185232, 37.35132846529258 55.68182900339946, 37.34787476054728 55.67743443779032, 37.35229347384095 55.67351973033817, 37.36016575686563 55.67399913605498))",0.0
1693,"POLYGON ((37.36039753702961 55.56939464379139, 37.36384390454775 55.57378874840343, 37.35943652509346 55.57770690432296, 37.35158264338813 55.57723050318077, 37.34813764640445 55.57283626907928, 37.35254516039815 55.56891856557951, 37.36039753702961 55.56939464379139))",0.0
1694,"POLYGON ((37.36039753702961 55.56939464379139, 37.36480397458917 55.56547620161729, 37.37265664464848 55.56595141161672, 37.37610438220334 55.57034538651715, 37.3716980798557 55.57426428115969, 37.36384390454775 55.57378874840343, 37.36039753702961 55.56939464379139))",0.0
1695,"POLYGON ((37.36062814730484 55.4647622024864, 37.36406584394216 55.4691559462429, 37.35966960649721 55.47307707342585, 37.35183553834832 55.47260400444831, 37.34839920532796 55.46821013143809, 37.35279557664746 55.46428945662925, 37.36062814730484 55.4647622024864))",0.0
1696,"POLYGON ((37.36062814730484 55.4647622024864, 37.36502344760966 55.46084079111738, 37.37285631020202 55.46131267111205, 37.37629536996234 55.46570628539327, 37.37190020419944 55.46962814918498, 37.36406584394216 55.4691559462429, 37.36062814730484 55.4647622024864))",0.0
1697,"POLYGON ((37.36069181336627 55.29308761765502, 37.3572691075109 55.28869451236062, 37.36164601463984 55.28476835830006, 37.36944549459714 55.28523485722275, 37.37286955214407 55.28962783348948, 37.36849277823179 55.29355443989092, 37.36069181336627 55.29308761765502))",0.0
1698,"POLYGON ((37.36135817025042 55.56108213368104, 37.36576366631278 55.55716340542448, 37.37361483169546 55.55763829266559, 37.37706200549895 55.56203223089167, 37.37265664464848 55.56595141161672, 37.36480397458917 55.56547620161729, 37.36135817025042 55.56108213368104))",0.0
1699,"POLYGON ((37.36158631132393 55.45644708629561, 37.36502344760966 55.46084079111738, 37.36062814730484 55.4647622024864, 37.35279557664746 55.46428945662925, 37.34935980341078 55.45989562255449, 37.3537552375905 55.45597466355999, 37.36158631132393 55.45644708629561))",0.0
1700,"POLYGON ((37.36158631132393 55.45644708629561, 37.3659806748832 55.45252539091317, 37.3738120403783 55.45299694795921, 37.37725053921937 55.45739052330649, 37.37285631020202 55.46131267111205, 37.36502344760966 55.46084079111738, 37.36158631132393 55.45644708629561))",0.0
1701,"POLYGON ((37.36181330400058 55.35178483126084, 37.36524181573299 55.35617814335712, 37.36085759652634 55.36010249910212, 37.35304473218189 55.35963309038724, 37.34961757663756 55.35523964926422, 37.3540019290591 55.35131574585301, 37.36181330400058 55.35178483126084))",0.0
1702,"POLYGON ((37.36186363547685 55.76196046547625, 37.36629061591609 55.75804745559996, 37.374180163529 55.75852866624297, 37.37764424993506 55.76292320909928, 37.37321740606274 55.76683667154835, 37.36532633902111 55.76635513853827, 37.36186363547685 55.76196046547625))",0.0
1703,"POLYGON ((37.36231842497914 55.55276937433759, 37.36672297994168 55.54885036017076, 37.37457264121937 55.54932492465215, 37.37801925144615 55.55371882603019, 37.37361483169546 55.55763829266559, 37.36576366631278 55.55716340542448, 37.36231842497914 55.55276937433759))",0.0
1704,"POLYGON ((37.3623752416115 55.38113054685142, 37.37019286851596 55.38160006144494, 37.37362496941311 55.38599340803131, 37.36923808564315 55.38991736930248, 37.36141896690822 55.38944753157799, 37.35798822396471 55.38505405574308, 37.3623752416115 55.38113054685142))",0.0
1705,"POLYGON ((37.36254409877608 55.44813172519991, 37.3659806748832 55.45252539091317, 37.36158631132393 55.45644708629561, 37.3537552375905 55.45597466355999, 37.35032002396489 55.45158086859442, 37.35471452139937 55.44765962558694, 37.36254409877608 55.44813172519991))",0.0
1706,"POLYGON ((37.36254409877608 55.44813172519991, 37.36693752598411 55.44420974597669, 37.37476739494933 55.44468098007298, 37.37820533304449 55.44907451631246, 37.3738120403783 55.45299694795921, 37.3659806748832 55.45252539091317, 37.36254409877608 55.44813172519991))",0.0
1707,"POLYGON ((37.36265790948559 55.68670320197282, 37.37053351379937 55.68718238224204, 37.37399110679075 55.69157675647359, 37.36957171750674 55.69549208042697, 37.36169459914918 55.69501257759925, 37.35823838431471 55.69061807340663, 37.36265790948559 55.68670320197282))",0.0
1708,"POLYGON ((37.36276863681835 55.34346692285082, 37.36619659117739 55.34786019357752, 37.36181330400058 55.35178483126084, 37.3540019290591 55.35131574585301, 37.35057533032487 55.34692234609959, 37.35495875071689 55.34299816075093, 37.36276863681835 55.34346692285082))",0.0
1709,"POLYGON ((37.36276863681835 55.34346692285082, 37.36715099235667 55.33954200340234, 37.37496116856773 55.3400099023272, 37.37839047806185 55.3444030438063, 37.37400825640034 55.3483284156379, 37.36619659117739 55.34786019357752, 37.36276863681835 55.34346692285082))",0.0
1710,"POLYGON ((37.36288345596535 55.58210104543723, 37.35847513421849 55.58601891493008, 37.35061974686711 55.58554219085902, 37.34717418710225 55.58114792025393, 37.35158264338813 55.57723050318077, 37.35943652509346 55.57770690432296, 37.36288345596535 55.58210104543723))",0.0
1711,"POLYGON ((37.36288345596535 55.58210104543723, 37.37073913709427 55.58257690094882, 37.37418800267611 55.58697094867716, 37.3697798161411 55.59088927063843, 37.36192262861859 55.59041309237297, 37.35847513421849 55.58601891493008, 37.36288345596535 55.58210104543723))",0.0
