area_id,facility_id,area_name,type_id,square,sports
1043793,119767,полоса препятствий,40,120.0,[21]
1043794,119767,площадка для игры в футбол,24,1800.0,[3]
1043795,119767,сектор для прыжков в длину,49,175.0,[4]
1043796,119768,зал спортивный,5,96.0,[21]
1043797,119769,зал спортивный №1,5,288.0,"[2, 3, 7, 104, 21]"
1043798,119769,зал спортивный №2,5,72.0,[21]
1043799,119769,площадка для игры в баскетбол,28,160.0,[2]
1043800,119769,площадка для игры в волейбол,42,160.0,[7]
1043801,119769,площадка для игры в футбол,24,975.0,[21]
1043802,119770,зал спортивный,5,96.0,[21]
1043803,119771,зал спортивный,5,96.0,[21]
1043804,119772,зал спортивный №1,5,288.0,"[2, 3, 21]"
1043805,119772,зал спортивный №2,5,84.0,"[2, 21]"
1043806,119772,универсальная спортивная площадка,12,266.0,"[2, 21]"
1043807,119772,городок тренажерный (воркаут) старого типа,27,150.0,[21]
1043808,119772,дорожка легкоатлетическая,4,780.0,[4]
1043809,119772,площадка для игры в футбол,24,2176.0,[3]
1043810,119773,зал спортивный,5,96.0,[21]
1043811,119773,универсальная спортивная площадка,12,200.0,[21]
1043812,119774,зал спортивный,5,288.0,"[2, 3, 21]"
1043813,119774,универсальная спортивная площадка,12,420.0,"[2, 21]"
1043814,119774,городок тренажерный (воркаут) старого типа,27,270.0,[39]
1043815,119774,городок тренажерный универсальный,18,270.0,[21]
1043816,119774,дорожка легкоатлетическая,4,420.0,[4]
1043818,119775,зал спортивный,5,288.0,"[2, 3, 7]"
1043819,119775,универсальная спортивная площадка,12,450.0,"[2, 3, 7]"
1043820,119775,городок тренажерный (воркаут) старого типа,27,320.0,[39]
1043821,119775,полоса препятствий,40,75.0,[21]
1043822,119775,дорожка легкоатлетическая,4,420.0,[4]
1043823,119775,сектор для прыжков в длину,49,10.0,[4]
1043824,119776,универсальная спортивная площадка,12,162.0,[21]
1043825,119777,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,[52]
1043826,119777,универсальная спортивная площадка,12,200.0,"[3, 39]"
1043827,119778,универсальная спортивная площадка,12,150.0,[21]
1043828,119779,зал спортивный №1,5,284.49,"[2, 3, 7]"
1043829,119779,зал спортивный №2,5,283.07,"[2, 21]"
1043830,119779,универсальная спортивная площадка,12,600.3,"[2, 3, 21]"
1043831,119779,площадка для игры в футбол,24,544.0,[3]
1043832,119780,зал спортивный №1,5,144.0,[21]
1043833,119780,зал спортивный №2,5,288.0,"[2, 21]"
1043834,119780,универсальная спортивная площадка,12,364.0,[21]
1043835,119780,дорожка легкоатлетическая,4,1500.0,[4]
1043836,119780,сектор легкоатлетический №1,48,300.0,[4]
1043837,119780,сектор легкоатлетический №2,48,300.0,[4]
1043838,119780,площадка детская игровая учреждения Департамента образования,55,450.0,[74]
1043839,119780,площадка для игры в футбол,24,1800.0,[3]
1043840,119781,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,[21]
1043841,119781,универсальная спортивная площадка,12,136.0,[21]
1043842,119782,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,[21]
1043843,119782,универсальная спортивная площадка,12,170.0,[21]
1043844,119783,универсальная детская спортивная площадка,12,200.0,[21]
1043845,119784,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,14.95,[21]
1043846,119784,универсальная спортивная площадка,12,200.0,[21]
1043847,119785,зал спортивный,5,192.98,[65]
1043848,119786,зал спортивный №1,5,120.0,"[81, 21]"
1043849,119786,зал спортивный №2,5,288.0,"[65, 21]"
1043850,119786,универсальная спортивная площадка,12,1627.24,[21]
1043851,119787,бассейн плавательный крытый площадью менее 60-ти квадратных метров,30,21.0,[21]
1043852,119788,зал спортивный №1,5,128.93,[21]
1043853,119788,зал спортивный №2,5,261.97,"[2, 21]"
1043854,119788,зал тренажерный,7,45.81,[30]
1043855,119788,площадка для игры в волейбол,42,300.0,"[21, 7]"
1043856,119788,универсальная спортивная площадка,12,375.0,"[2, 21]"
1043857,119788,дорожка легкоатлетическая,4,1000.0,[4]
1043858,119788,площадка для игры в футбол,24,2700.0,[3]
1043859,119788,сектор для прыжков в длину,49,45.0,[4]
1043860,119789,площадка детская игровая учреждения Департамента образования,55,202.74,[74]
1043861,119790,зал спортивный №1,5,282.72,"[65, 21]"
1043862,119790,зал спортивный №2,5,322.68,"[3, 21]"
1043863,119790,зал тренажерный,7,36.53,"[28, 21]"
1043864,119790,площадка для игры в волейбол,42,162.0,[7]
1043865,119790,универсальная спортивная площадка №2,12,300.0,"[2, 21]"
1043866,119790,универсальная спортивная площадка №1,12,1800.0,"[0, 1, 21]"
1043867,119790,теннисный корт,23,312.0,[14]
1043868,119790,полоса препятствий №1,40,120.0,[21]
1043869,119790,дорожка легкоатлетическая,4,1000.0,[4]
1043870,119790,площадка для игры в футбол,24,2508.0,[3]
1043871,119790,сектор для прыжков в длину,49,63.0,[4]
1043872,119791,зал спортивный №1,5,116.0,"[81, 21]"
1043873,119791,зал спортивный №2,5,269.08,"[2, 3, 21]"
1043874,119791,универсальная спортивная площадка,12,380.0,"[2, 21]"
1043875,119791,городок тренажерный универсальный,18,200.0,[21]
1043876,119791,дорожка легкоатлетическая,4,2000.0,[4]
